text,url,handle,is_story
Subscribe Now,https://w1.buysub.com/servlet/OrdersGateway?cds_mag_code=PRS&cds_page_id=235595,harpers,FALSE
The Fight to Choose,https://harpers.org/archive/2022/08/the-fight-to-choose-the-politics-of-abortion-after-roe-v-wade/,harpers,TRUE
1Comments,/mets-yankees-fans-quiz#coral_thread,hellgateny,FALSE
Become a Founding Supporter of Hell Gate,https://hellgatenyc.com/donate/,hellgateny,FALSE
Claire Lampen,/author/claire-lampen,hellgateny,FALSE
Esther Wang,/author/esther-wang,hellgateny,FALSE
New York Review of Blogs,/category/new-york-review-of-blogs,hellgateny,FALSE
Porcelain New York,https://hellgatenyc.com/category/porcelain-new-york/,hellgateny,FALSE
Porcelain New York,/category/porcelain-new-york,hellgateny,FALSE
Supermoon Fishing on the Gowanus,/supermoon-fishing-on-the-gowanus,hellgateny,TRUE
The Cops,/category/the-cops,hellgateny,FALSE
What I Learned at NYC’s Rat Academy,/nyc-rats-trash-buffet-everywhere,hellgateny,TRUE
Contact,https://hiddencityphila.org/contact/,hiddencityphila,FALSE
development,https://hiddencityphila.org//category/development,hiddencityphila,FALSE
"Jordan Keiffer tracks down the history behind old advertisements in his monthly column, Ghost Signs of Philadelphia. In this installment, a rock-solid stone mason on Ridge Avenue",https://hiddencityphila.org/2022/07/ghost-signs-of-philadelphia-steinmetz-marble-works-in-callowhill/,hiddencityphila,TRUE
"July 25, 2022",#,hiddencityphila,FALSE
photography,https://hiddencityphila.org//category/photography,hiddencityphila,FALSE
Preservation Group Mobilizes to Save Lynnewood Hall,https://hiddencityphila.org/2022/07/preservation-group-mobilizes-to-save-lynnewood-hall/,hiddencityphila,TRUE
Support,https://hiddencityphila.org/support/,hiddencityphila,FALSE
Uncovering Philly’s First Big Dig,https://hiddencityphila.org/2022/05/uncovering-philadelphias-first-big-dig/,hiddencityphila,TRUE
Urban Renewal Redux? City Goes After More Tax Dollars for Demolition,https://hiddencityphila.org/2022/07/urban-renewal-redux-city-goes-after-more-tax-dollars-for-demolition/,hiddencityphila,TRUE
urbanism,https://hiddencityphila.org//category/urbanism,hiddencityphila,FALSE
Alison Cook's Burger Friday: A goth smashburger at Cafe Louie,/food-culture/restaurants-bars/article/Alison-Cook-s-Burger-Friday-A-goth-smashburger-17335553.php,houstonchron,TRUE
Andrew Dansby,/author/andrew-dansby/,houstonchron,FALSE
Education,/news/houston-texas/education/,houstonchron,FALSE
HistoryMaker starts 'build to rent' homes in Katy,/business/real-estate/article/HistoryMaker-starts-build-to-rent-homes-in-Katy-17336687.php,houstonchron,TRUE
How the Texans are managing Derek Stingley's workload,/texas-sports-nation/texans/article/Texans-rookie-Derek-Stingley-Jr-takes-an-17338746.php,houstonchron,TRUE
LyondellBasell earnings fell as demand for chemicals softened,/business/energy/article/LyondellBasell-earnings-fell-in-Q2-as-demand-for-17337974.php,houstonchron,TRUE
ReNew Houston,/lifestyle/renew-houston/,houstonchron,FALSE
Skip to main content,#content,houstonchron,FALSE
"The Houston rapper said it was time to drop the ""Thug"" from his name because he's now a businessman and is no longer ""thugging.""",/news/houston-texas/trending/article/slim-thug-name-change-17337980.php,houstonchron,TRUE
"Tracking monkeypox cases across Houston, rest of Texas",/news/houston-texas/health/article/tracking-monkeypox-houston-cases-17332233.php,houstonchron,TRUE
Facebook,https://www.facebook.com/hromadskeua,hromadskeua,FALSE
YouTube,https://www.youtube.com/user/HromadskeTV,hromadskeua,FALSE
"Війна«Там, де були основні напрямки удару, там була я» — Мар’яна Безугла Розповідаємо18 липня 2022, 07:07",/posts/tam-de-buli-osnovni-napryamki-udaru-tam-bula-ya-maryana-bezugla,hromadskeua,TRUE
"Іван Черненколікар-анестезіологЗ двієчників — у лікарі. Кому потрібні хірурги, які не розрізняють кісток тазу і черепаДумки17 червня 2022, 12:41",/posts/z-dviyechnikiv-u-likari-komu-potribni-hirurgi-yaki-ne-rozriznyayut-kistok-tazu-i-cherepa,hromadskeua,TRUE
"Окупанти звели два понтонні мости біля Херсона — британська розвідка30 липня 2022, 08:40",/posts/okupanti-zveli-dva-pontonni-mosti-bilya-hersona-britanska-rozvidka,hromadskeua,TRUE
Перейти до рубрики,/suspilstvo,hromadskeua,FALSE
"ПолітикаНові друзі Татарова замість старих друзів Зеленського: що відбулося в СБУ і ОГППояснюємо19 липня 2022, 07:46",/posts/novi-druzi-tatarova-zamist-starih-druziv-zelenskogo-sho-vidbulosya-v-gpu-i-sbu,hromadskeua,TRUE
Про Громадське,/about,hromadskeua,FALSE
Світ,/svit,hromadskeua,FALSE
Тендери,/tenders,hromadskeua,FALSE
10Best,https://www.10best.com/,postcrescent,False
20 Under 40,https://www.lagrangenews.com/20-under-40/,lagrangenews,TRUE
2022 Elections,https://knock-la.com/tag/2022-elections/,knockdotla,False
"3

									  		The Many Oblivions of Babi Yar",https://jewishcurrents.org/the-many-oblivions-of-babi-yar,jewishcurrents,TRUE
४,https://www.onlinekhabar.com/content/news/pradesh4,online_khabar,False
4.3 Escape TV,https://www.escapetv.com/tv-schedule/,kvoa,False
4Warn Weather Features,/weather/features/,kvoa,False
"59°Cedar Rapids, IA",/weather/,kcrg,False
65% off your 1st box + 30% off in month 1 - Gousto discount code,https://www.independent.co.uk/vouchercodes/gousto,independent,False
67°Weather,/weather,ketv,False
"69

						View Slide Show",https://www.nationalreview.com/photos/russia-ukraine-war-week-22/?utm_source=recirc-desktop&utm_medium=homepage&utm_campaign=right-rail&utm_content=photos&utm_term=first,nro,TRUE
73°F 92° 72°,/weather,ledgerenquirer,False
"8

									  		Bad Education",https://jewishcurrents.org/bad-education,jewishcurrents,TRUE
A peek into our previous issues ⤴,/archive,punchbowlnews,False
A Tradition of Violence,https://knock-la.com/tradition-of-violence-lasd-gang-history/,knockdotla,TRUE
Aajtak Campus National Aptitude test,https://www.aajtakcampus.in/,indiatoday,False
Abortion,https://khn.org/news/tag/abortion/,khnews,False
ABOUT,#,pulitzercenter,False
About,https://quillette.com/about/,quillette,False
About,https://www.si.com/curling/page/about,sinow,False
About JSTOR Daily,https://daily.jstor.org/about/,jstor_daily,False
About Us,https://www.space.com/41418-about-us.html,spacedotcom,False
About Us,https://static.desertsun.com/about/,mydesert,False
AboutAbout Us,https://www.minnpost.com/about,minnpost,False
Accessibility,https://about.jstor.org/accessibility/,jstor_daily,False
Accessibility Statement,https://www.futureplc.com/accessibility-statement/,spacedotcom,False
ACCESSIBILITY STATEMENT,/accessibility-statement/,mddailyrecord,False
Actualité musicale,https://www.lefigaro.fr/musique,le_figaro,False
Ad Choices,/privacy-policy,news12nj,False
Ad Choices,/adchoices,khou,False
Adam Ganucheau,https://mississippitoday.org/author/aganucheau/,mstodaynews,False
Advertise,https://www.ptreyeslight.com/advertise/,pointreyeslight,False
Advertise With Us,http://o-rplus.com/advertise-with-us,shillsalmanac,False
Advertise with us,https://gemini.yahoo.com/advertiser/home?utm_source=ad-dot-com,huffpostcanada,False
Advertise With Us,https://www.oregonianmarketing.com/,oregonian,False
Advertise with us,https://www.voxmedia.com/vox-advertising,sbnation,False
Advertising,/advertising/,lasvegassun,False
Alanna Vagianos,https://www.huffpost.com/author/alanna-vagianos,huffpostcanada,False
Alerts,https://www.kxan.com/weather/weather-alerts/,kxan_news,False
Alimentation,https://www.huffingtonpost.fr/alimentation/,lehuffpost,False
All Knock LA Stories,/category/news/,knockdotla,False
All News,https://www.kyivpost.com/all-news,kyivpost,False
ALL SHOWS,/shows,mtvnews,False
Aller au contenu,#fig-page,le_figaro,False
Allergies,/allergy,kvue,False
Amaia Cook,https://kansascitydefender.com/author/amaia-cook/,kcdefender,False
Amy Howe,https://www.scotusblog.com/author/amy-howe/,scotusblog,False
Analysis,https://oc-media.org/features_analysis/analysis/,ocmediaorg,False
Analysis,/tag/analysis,marshallproj,False
Andrea Sorce,https://openvallejo.org/author/andrea-sorce/,openvallejo,False
Apple Deals,https://www.macrumors.com/roundup/best-apple-deals/,macrumors,False
Apps & Social,/apps,ketv,False
Archives,https://www.stormlake.com/archives/,sltimes,False
Área de privacidad,javascript:Didomi.preferences.show(),lavanguardia,False
Art and Culture,/tag/art-and-culture/,quillette,False
Arts,https://sahanjournal.com/topics/arts/,sahanjournal,False
Arts,https://www.pbs.org/newshour/arts,newshour,False
Arts,https://peninsulapress.com/category/arts/,peninsupress,False
Arts Video,/artsvideos,kqed,False
Asia Edition,https://www.independent.co.uk/asia,independent,False
At least 20% off branded sports clothing at Very,https://www.independent.co.uk/vouchercodes/very,independent,False
Athlete Of The Week,/sports/athlete-of-the-week,kcrg,False
ATXplained,https://kutkutx.studio/category/atxplained,kut,False
Authors,https://puck.news/authors/,pucknews,False
Aviso de privacidad,/pages/aviso-de-privacidad/,lajornada,False
Aviso Legal,/pages/aviso-legal/,lajornada,False
Awards,https://www.kut.org/kut-texas-standard-and-kutx-awards,kut,False
Awards,https://www.vulture.com/awards/,nymag,False
Awkward Celebrity Prom PhotosElle|,https://www.elle.com/culture/celebrities/g26310/celebrity-prom-photos/?utm_source=taboola_arb&utm_medium=cpm&utm_campaign=arb_tb_elm_d_am_g26310&utm_content=gannettcompany-mydesert#tblciGiA0OysWKcRRnr4z96cLZo0TFLGtwpT1RXaMNRgbCcVR_SCyqkQo9abAlbPc1ppX,mydesert,TRUE
Ayla Burnett,https://www.ptreyeslight.com/author/aylaburnett/,pointreyeslight,False
Azerbaijan,https://oc-media.org/tag/azerbaijan/,ocmediaorg,False
Back,#,king5seattle,False
Banfield,https://www.newsnationnow.com/banfield/,kxan_news,False
Barcelona,https://www.lavanguardia.com/local/barcelona,lavanguardia,False
Basic Research,https://www.pbs.org/newshour/tag/basic-research,newshour,False
Beats,https://www.macrumors.com/guide/beats/,macrumors,False
Become A Defender,/support-us/,kcdefender,False
Bellevue Leader,/community/bellevue/,owhnews,False
Berkeleyside,https://www.berkeleyside.org/,oaklandside,False
Bernie Sanders,/personalities/bernie-sanders/,politifact,False
Best Binoculars,https://www.space.com/26021-best-binoculars.html,spacedotcom,False
Best Buds,https://thealmanac.net/sponsored/bestbuds,shillsalmanac,False
Betting,/news/sports/betting/,lasvegassun,False
Blog,https://sanjosespotlight.com/news/blog/,sjspotlight,False
Blogs,/community/blogs/,scotnational,False
BOARD,https://searchlightnm.org/about/board/,searchlightnm,False
Book a Trip,https://www.nationalgeographic.com/expeditions/?cmpid=int_org=ngp::int_mc=website::int_src=ngp::int_cmp=exp_hp::int_add=ngpexp201904-book-footer,natgeo,False
Books,https://www.irishcatholic.com/category/reviews/books/,irishcathnews,False
Buscar,/busqueda.html,lajornada,False
Business,/impact/business,huffpost,False
Business,https://journalstar.com/business#tracking-source=menu-nav,journalstarnews,False
Business,/business/,postcrescent,False
Business & Economy,https://www.kvpr.org/business-economy,kvpr,False
Business Wire,https://www.kyivpost.com/business-wire,kyivpost,False
Buy,https://www.ezsubscription.com/jec/subscribe?key=7SUM22,jewishcurrents,False
Buy Custom Data,/contracts/,opensecretsdc,False
Buy Maps,https://www.natgeomaps.com,natgeo,False
By Cronkite News,https://indiancountrytoday.com/author/cronkite-news,indiancountry,False
CA Notice,https://www.nbcuniversal.com/privacy/california-consumer-privacy-act?intake=NBC_News,nbcnews,False
California – Do Not Sell (ccpa),https://salemmedia.com/ccpa-sale-opt-out/,redstate,False
Camille Polloni,/biographie/camille-polloni,mediapart,False
"Candidates & Officeholders
    Overview",/candidates-officeholders,opensecretsdc,False
Capital,/category/capital.html,lajornada,False
Career,/life-culture/career/,shillsalmanac,False
Careers,/careers/,npr,False
Careers,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_6,kccinews,False
Careers,/careers,punchbowlnews,False
Carlsbad,https://searchlightnm.org/hitting-home/carlsbad/,searchlightnm,False
Caroline Ghisolfi,https://peninsulapress.com/author/cghisolfi/,peninsupress,False
Cars,/lifestyle/cars,news_letter,False
Cars,/cars/,reporternews,False
CARTOONS,https://mississippitoday.org/cartoons/,mstodaynews,False
Cartoons,/comment/cartoons/,scotnational,False
Castro,https://castro.fm/itunes/1602394741,macrumors,False
Caucus Land,https://www.iowapublicradio.org/podcast/caucus-land,iowapublicradio,False
Celebrations,http://celebrations.joplinglobe.com/,joplinglobe,False
"Celine Ryan Ciccio
				    Managing Editor",/author/celine-ryan,humanevents,False
Children,/trending/children,humanevents,False
"Chris Barron
				    Senior Contributor",/author/christopherbarron,humanevents,False
Ciencia y Tecnología,/category/ciencia-y-tecnologia.html,lajornada,False
Classifieds,/classifieds,ncronline,False
Click to enable push notifications.,#,rawstory,False
CLIMATE & ENVIRONMENT,https://sahanjournal.com/topics/climate/,sahanjournal,False
Climate Change: A Syllabus,https://daily.jstor.org/climate-change-a-syllabus/,jstor_daily,False
Close,#sailthru-signup-widget,motherjones,False
Close,#sailthru-signup-widget,ktla,False
Closed Caption Procedures,/closed-captioning,kvue,False
Closings,/weather/closings,kccinews,False
Code of Ethics,https://www.minnpost.com/minnpost-code-of-ethics,minnpost,False
Código de Ética,https://www.jornada.com.mx/codigodeetica/codigodeetica.pdf,lajornada,False
Commentary,/commentary,orcapchronicle,False
Commercial Printing,https://www.midmoprinting.com/,newstribune,False
Complete Coverage,/coronavirus,kvoa,False
Congress,/news/topic/us-congress,huffpost,False
Congress,/records/345-congress,marshallproj,False
Connects,/en/watch/connects/,nebpublicmedia,False
Contact,https://puck.news/contact/,pucknews,False
Contact Us,https://help.savannahnow.com/contact-us,savannahnow,False
Contact Us,https://kansascitydefender.com/contact-us/,kcdefender,False
Contact Us,https://www.stormlake.com/contact-us/,sltimes,False
Contact Us,https://www.twincities.com/contactus/,pioneerpress,False
Contacter le service abonné·es,/contact/17,mediapart,False
Contests,/contests,kccinews,False
Contests,https://www.kxan.com/contests/,kxan_news,False
Contests,/contests?itm_campaign=Contests&itm_medium=con&itm_source=secondStreet,mydesert,False
Contests,/community/contests,kvoa,False
Cookies Policy,https://privacy.paramount.com/cookies,mtvnews,False
Coronavirus,/category/new-jersey-coronavirus,news12nj,False
Coronavirus,/coronavirus-covid-19,king5seattle,False
Coverage Map,https://www.kvpr.org/valley-public-radio-coverage-map,kvpr,False
Covering thought leadership in journalism,https://www.niemanreports.org/,niemanlab,False
Covid-19,/health/covid-19/,irishtimes,False
COVID-19,https://www.minnpost.com/tag/covid-19,minnpost,False
Crime,https://www.ledger-enquirer.com/news/local/crime/#navlink=subnav,ledgerenquirer,False
Crime,/news/uk/crime,independent,False
Crowning fury,https://searchlightnm.org/crowning-fury/,searchlightnm,False
Cultura y Entretenimiento,/category/cultura.html,lajornada,False
CULTURE,/culture/,irishtimes,False
Curbed,https://www.curbed.com/,nymag,False
Daily Cartoon,https://khn.org/multimedia/,khnews,False
Dallas Wings,https://www.nbcdfw.com/tag/dallas-wings/,nbcdfw,False
"Daniel Kriegman
            29 Jul 2022

              19 min read",/author/daniel-kriegman/,quillette,False
Dashboard,https://www.phillytrib.com/users/admin/,phillytrib,False
Data Graphics,https://www.nbcnews.com/datagraphics,nbcnews,False
"Des Moines, IA 50309",/weather,kccinews,False
Dig into our list of Super PACs,/outsidespending/summ.php?chrt=V&type=S,opensecretsdc,False
Direktesport,https://www.direktesport.no/?publication=www.nettavisen.no,nettavisen,False
Do Not Sell My Info,/site/california_privacy_policy.html#3,joplinglobe,False
Do Not Sell My Personal Information Rights,https://privacy.thewaltdisneycompany.com/en/dnsmi/,natgeo,False
Do You Know Nebraska,/do-you-know-nebraska,newschannelne,False
Donate,https://members.iowapublicradio.org/ccon/addPledge.do?action=makeNewPledge&site=IPR_Public&new_session=true,iowapublicradio,False
Donate,https://www.pledgecart.org/pledgecart3/user/home?campaign=A899D8CC-EC00-4E0B-9453-95468847F22B&source=#/home,newshour,False
Donate,https://openvallejo.org/donate/,openvallejo,False
Donate,https://littlevillagemag.com/support/,littlevillage,False
Donate,/donate/,opensecretsdc,False
Donatien Huet,/biographie/donatien-huet,mediapart,False
Douglas Domayer,https://www.stormlake.com/articles/douglas-domayer-obituary/,sltimes,TRUE
