text,path,is_story
Local,/2022/07/31/chains-interrupted-red-sand-project-spread-awareness-human-trafficking-newbo-city-market/,1
Chains Interrupted and Red Sand Project spread awareness of human trafficking at Newbo City Market,/2022/07/31/chains-interrupted-red-sand-project-spread-awareness-human-trafficking-newbo-city-market/,1
Watch Live,/livestream/,0
Locals Love Us,/page/locals-love-us/,0
Athlete Of The Week,/sports/athlete-of-the-week,0
News,/video/2022/07/31/first-alert-forecast/,1
News,/video/2022/07/31/investigation-underway-after-cedar-rapids-officer-involved-shooting/,1
"59°Cedar Rapids, IA",/weather/,0
"Police investigate suspicious death after man found in vehicle, Kansas City police say",/news/local/crime/article263994791.html,1
Elections,/news/politics-government/election/,0
"From abortion to the Senate, 7 races to watch on Election Day in the Kansas City area",/news/politics-government/election/voter-guide/article263855197.html,1
Spend More Time Lounging Outside With This Highly-Rated Hammock That’s Less Than $25,/shopping/article263918251.html,1
Strut The Courts (Or Anywhere) Confidently In TikTok’s Viral Tennis Dress,/shopping/article263958206.html,1
Apps & Social,/apps,0
"A 17-year-old swam out of her flooded home with her dog, waited for hours on a roof to be rescued






                  CNN",/article/a-17-year-old-swam-out-of-her-flooded-home-with-her-dog-waited-for-hours-on-a-roof-to-be-rescued/40759042,1
Here's what we know about the stunning clifftop castle Brad Pitt just bought for $40 million,/article/brad-pitt-california-castle-heres-what-we-know/40723200,1
"Map shows nearly 1,500 counties are seeing a high level of COVID-19 in their communities",/article/cdc-covid-19-level-map/39272892,1
Hourly Forecast,/hourly,0
67°Weather,/weather,0
"Jennifer Aniston, 53, Shares the Product She Uses to Achieve Dewy Skin On-Screen",/life/entertainment/a40721126/jennifer-aniston-tatcha-the-serum-stick/,1
"Samuel Sandoval, one of the last remaining Navajo Code Talkers, has died at age 98",/2022-07-31/samuel-sandoval-one-of-the-last-remaining-navajo-code-talkers-has-died-at-age-98,1
Daily Cartoon,/multimedia/,0
Abortion,/news/tag/abortion/,0
HealthBent,/topics/healthbent/,0
Ad Choices,/adchoices,0
Coronavirus,/coronavirus-covid-19,0
Drive Times,/drive-times,0
Evening,/evening,0
FCC Online Public Inspection File,/fcc-public-inspection-file,0
Back,,0
Woman whose son died in crash nearly 3 years ago hears his heartbeat following organ donation,/article/life/i-hear-it-gahanna-mother-hears-late-sons-heartbeat-after-an-organ-transplant/530-7e0dce6f-72db-49ff-adf7-35cbcddeb052,1
All Knock LA Stories,/category/news/,0
Kate Gallagher,/author/kategallagher/,0
Ground Game LA,/ground-game-la/,0
LAPD Waits Days to Answer Questions After Shooting a Man in the BackSean Beckner-CarmitchelLAPD shot Jermaine Petit in the back several times after reports of him possessing a “deadly weapon.” Officers later revealed they only found a small car part at the scene.,/lapd-waits-days-to-answer-questions-jermaine-petit-shooting/,1
Sheriff Alex Villanueva’s tactics to outmaneuver those challenging him in the race for sheriff aren’t just underhanded — they might be illegal.,/lasd-sheriff-alex-villanueva-2022-controversial-election-tactics/,1
"Despite Voter Approval, LA County Has Slow Rolled Measure J Implementation",/measure-j-la-county-no-follow-through/,1
Our Team,/our-team/,0
Why Does ‘Democrat’ Sheriff Villanueva Have So Many Far-Right Supporters?,/sheriff-villanueva-far-right-supporters/,1
2022 Elections,/tag/2022-elections/,0
Alex Villanueva,/tag/alex-villanueva/,0
A Tradition of Violence,/tradition-of-violence-lasd-gang-history/,1
EmVP,/emvp/,0
High School Sports,/highschoolsports/,0
KOMU 8 News,/news/,0
Columbia woman charged after Fulton home invasion,/news/midmissourinews/columbia-woman-charged-after-fulton-home-invasion/article_57339f14-0d39-11ed-9efd-b33018a4850f.html,1
Article with video1:57Multiple images+3,/news/midmissourinews/former-tuskegee-airmans-funeral-service-held-in-tipton/article_7559b76a-1010-11ed-b22a-d7c249f4ab17.html,1
"Winning Missouri lottery numbers announced, including Megamillions and Show Me Cash",/news/midmissourinews/winning-missouri-lottery-numbers-announced-including-megamillions-and-show-me-cash/article_1652fe12-0d67-11ed-9191-43110c87def1.html,1
FCC Public Information,/pages/fcc/,0
Staying Connected,/site/staying-connected.html,0
Sports Xtra,/sports/sportsxtra/,0
Show Me Climate,/weather/showmeclimate/,0
Community Events,/events/all,0
FAQs,/faq,0
KPBS Passport,/membership/passport/learn-more,0
Veterans Village executive resigns after inewsource reporting,/news/2022/07/19/veterans-village-executive-resigns-after-inewsource-reporting,1
Marines halt new amphibious vehicle use at sea after mishaps,/news/local/2022/07/22/marines-halt-new-amphibious-vehicle-use-at-sea-after-mishaps,1
Families of San Diego police officers will have first child care program of its kind in the US,/news/local/2022/07/26/families-of-san-diego-police-officers-will-have-first-child-care-program-of-its-kind-in-the-u-s,1
"COVID-19 hospitalizations see spike as 1,678 cases and 10 deaths reported",/news/local/2022/07/29/covid-19-hospitalizations-see-spike-as-1-678-cases-and-10-deaths-reported,1
National,/news/national,0
"Rarely are San Diego County police officers disciplined after they injure or kill, records show",/news/public-safety/2022/07/19/san-diego-county-police-officers-rarely-disciplined-injure-kill-records-show,1
Jade Hindmon,/staff/jade-hindmon,0
KPCC News,,0
Events,/events/laist-events,0
Privacy,/privacy/,0
Leadership,/about/people/leadership,0
KPCC News Archive,/news,0
AirTalk,/show/airtalk,0
FilmWeek,/show/filmweek,0
Morning Edition,/show/morning-edition,0
Make a Gift of Stock,/support/stock-gifts,0
Arts Video,/artsvideos,0
Pendarvis Harshaw,/author/ogpenn,0
The California Report,/californiareport,0
Corporate Sponsorship,/corporate-sponsorship,0
For Educators,/education,0
Mindshift,/podcasts/mindshift,0
Rightnowish,/podcasts/rightnowish,0
"Alia Crum says that our perceptions are always filtered through our mindsets — and these mindsets shape our lives in profound ways. In the second of two episodes, the psychologist explains how our beliefs about food and exercise affect our bodies.",/radio,0
Support KQED,/support,0
Skip to Footer,,0
Skip to Nav,,0
Email,,0
Close,,0
ATXplained,/category/atxplained,0
In Black America,/category/in-black-america,0
Pause/Play,/category/pause-play,0
"As interest rates rise, the 'American dream' of homeownership fades for some",/business/2022-07-30/as-interest-rates-rise-the-american-dream-of-homeownership-fades-for-some,1
KUT Radio Schedule,/kut-radio-schedule,0
Awards,/kut-texas-standard-and-kutx-awards,0
Life & Arts,/life-arts,0
News Releases,/news-releases,0
Uvalde’s Robb Elementary School Principal Mandy Gutierrez reinstated days after suspension,/news/2022-07-29/uvaldes-robb-elementary-school-principal-mandy-gutierrez-reinstated-days-after-suspension,1
Become a Member,/support-kut,0
Sustaining Members,/sustaining-membership,0
"11 Reasons: Aerospace, defense takes Tucson to new heights",/community/11_reasons_why_the_world_is_watching_tucson/11-reasons-aerospace-defense-takes-tucson-to-new-heights/article_cc6680f6-0c9b-11ed-8bad-7be96d0581c1.html,1
Contests,/community/contests,0
Complete Coverage,/coronavirus,0
Fall Camp Report,/news/fall-camp-report/article_5526d5ec-0fdc-11ed-ae92-b33f6a64a471.html,1
4Warn Weather Features,/weather/features/,0
4.3 Escape TV,/tv-schedule/,0
Update My Sustaining Membership,/kvpr/update-my-sustaining-membership,0
Business & Economy,/business-economy,0
"Food production employers repeatedly violated COVID-19 guidelines, report says",/health/2022-07-07/food-production-employers-violated-covid-19-guidelines-in-2020-and-2021,1
Summer boosters for people under 50 shelved in favor of updated boosters in the fall,/npr-news/npr-news/2022-07-28/summer-boosters-for-people-under-50-shelved-in-favor-of-updated-boosters-in-the-fall,1
U.S. military-run slot machines earn $100 million a year from service members overseas,/npr-news/npr-news/2022-07-31/u-s-military-run-slot-machines-earn-100-million-a-year-from-service-members-overseas,1
Coverage Map,/valley-public-radio-coverage-map,0
Allergies,/allergy,0
Closed Caption Procedures,/closed-captioning,0
Biden tests positive for COVID-19 again in rare 'rebound' case,/article/news/nation-world/biden-positive-covid-test-paxlovid-rebound/507-4977ebee-0147-4ab4-8caf-820728ddc680,1
House passes semi-automatic gun ban after 18-year lapse,/article/news/nation-world/house-passes-semi-automatic-gun-ban/507-def72706-6c3b-49e4-95c9-12f1920922e4,1
Links mentioned on KVUE News,/article/news/news-links-on-kvue/269-44048917,1
Explore Stop Mass Shootings Project,/stop-mass-shootings,0
Find a Job,/candidates/,0
Counterfeit solar panels seized at NM border crossing,/border-report/counterfeit-solar-panels-worth-1-4-million-seized-at-nm-border-crossing/,1
Contests,/contests/,0
"Jury finds man guilty of 2018 sexual assault, stabbing",/news/crime/travis-county-jury-finds-man-guilty-of-2018-aggravated-sexual-assault/,1
Alerts,/weather/weather-alerts/,0
Banfield,/banfield/,0
Report: At least 47 top companies at risk of having major assets seized by Russia,/business/report-at-least-47-top-companies-at-risk-of-having-major-assets-seized-by-russia,1
Ukrainian borshch added to UNESCO list of intangible cultural heritage,/culture/ukrainian-borshch-added-to-unesco-list-of-intangible-cultural-heritage,1
"New top prosecutor accused of sabotaging graft cases, persecuting opposition",/hot-topic/acting-prosecutor-general-seen-as-yes-man-for-yanukovych-zelensky-administrations,1
"After 8 years of helping people in war-torn east, Vostok SOS humanitarian efforts become as essential as ever",/national/after-8-years-of-helping-people-in-war-torn-east-vostok-sos-humanitarian-efforts-become-as-essential-as-ever,1
Gyunduz Mamedov: From victory to peace through legal means,/opinion/gyunduz-mamedov-from-victory-to-peace-through-legal-means,1
Lithuania to provide more military aid for Ukraine.,"/398/7856/Artykul/3011482,Литва-надасть-Україні-додаткові-бронетранспортери-М113",1
Home,/,0
Exclusives,/all-news/exclusive/,0
Register,,0
All News,/all-news,0
AFP,/author/bohdannahaylo,0
Business Wire,/business-wire,0
Surviving Ilovaisk,/ilovaisk,0
"June 9,
11:54 am


Current situation in war zones – June 8, 2022",/multimedia/photo/current-situation-in-war-zones,1
"1:00 pmEXCLUSIVEIN-DEPTH

Former US Diplomat Analyzes President Putin",/russias-war/former-us-diplomat-analyzes-president-putin.html,1
"Monday, July 25

10:19 pm

Zelensky Fires First Deputy Secretary of National Security and Defense Council",/russias-war/zelenskiy-fires-first-deputy-secretary-of-national-security-and-defense-council.html,1
Journalism of tolerance,/special-project/journalism-of-tolerance,1
Then & Now,/then-and-now,0
Hora 14,/cadena-ser/hora-14,0
El Larguero,/podcast/cadena-ser/el-larguero/,0
BOARD STORE - Ad from 2022-07-27,/ads/sale/home/board-store---ad-from-2022-07-27/pdfdisplayad_edc51eb9-a758-56a9-88fe-02fae0f2ea70.html,1
HOMETOWN FURNITURE - Ad from 2022-07-30,/ads/service/home/furniture/hometown-furniture---ad-from-2022-07-30/pdfdisplayad_7ee491b4-9c5b-57e3-96fb-e6ab8934cb55.html,1
Review: Beyoncé escapes to dance world in 'Renaissance',/entertainment/music/review-beyonc-escapes-to-dance-world-in-renaissance/article_1d18ed46-01fd-5119-86c6-ff83c751be33.html,1
Ticket bought in Illinois wins $1.337B Mega Millions jackpot,/news/national/ticket-bought-in-illinois-wins-1-337b-mega-millions-jackpot/article_5c93e5fa-22b4-5eab-b7e2-d3ba0126b2f0.html,1
20 Under 40,/20-under-40/,1
20 Under 40,/20-under-40/,0
Callaway softball hosted Taylor County for a scrimmage doubleheader on Tuesday,/2022/07/27/callaway-softball-hosted-taylor-county-for-a-scrimmage-doubleheader-on-tuesday/,1
Female found stabbed to death on Fort Drive,/2022/07/27/female-found-stabbed-to-death-on-fort-drive/,1
GENDUSA COLUMN: The magic of ocean time,/2022/07/27/gendusa-column-the-magic-of-ocean-time/,1
Reality TV star Mama June to be in West Point Saturday,/2022/07/28/reality-tv-star-mama-june-to-be-in-west-point-saturday/,1
"Three’s a Charm: Couple opens Trios Mexican cuisine in downtown LaGrange, their third business to date",/2022/07/28/threes-a-charm-couple-opens-trios-mexican-cuisine-in-downtown-lagrange-their-third-business-to-date/,1
Barbershop adds nostalgic aesthetic to historic Grand Hotel in Hogansville,/2022/07/30/barbershop-adds-nostalgic-aesthetic-to-historic-grand-hotel-in-hogansville/,1
Isaiah Hall returns as Troup’s starting left tackle after a long injury layoff,/2022/07/30/isaiah-hall-returns-as-troups-starting-left-tackle-after-a-long-injury-layoff/,1
Best Things To Do This Weekend in Los Angeles And SoCal: July 29 - 31,/news/arts-and-entertainment/best-events-things-to-do-this-weekend-los-angeles-southern-california-july-29-31-2022,1
How A Journalism Class In Compton Boosts Students’ English Skills,/news/education/how-a-journalism-class-in-compton-boosts-students-english-skills,1
"The ADA Was A Victory For The Disabled Community, But We Need More. My Life Shows Why",/news/the-ada-was-a-victory-for-the-disabled-community-but-we-need-more-my-life-shows-why,1
Buscar,/busqueda.html,0
Capital,/category/capital.html,0
Ciencia y Tecnología,/category/ciencia-y-tecnologia.html,0
Cultura y Entretenimiento,/category/cultura.html,0
Galerías,/galeria_imagenes.html,0
Aviso de privacidad,/pages/aviso-de-privacidad/,0
Aviso Legal,/pages/aviso-legal/,0
Código de Ética,/codigodeetica/codigodeetica.pdf,0
"Música. Las garras de Gata Cattana: feminismo, rap y poesía",/cultura/musica/20220731/glvcu2fkczd3plxyo35b6ldusm.html,1
Gastronomía. Bobal intensa,/gastronomia/20220731/s7kzwyicqrbublxn3wn4sldv2y.html,1
Carmen Lomana,/gente/famosos/20220730/obrfiob6incxbe4dtwo7lqn6uu.html,0
Élite. Stefano Ricci: es la marca de ropa de hombre más cara del mundo y llega a España,/lujo/20220730/5zogziqdfbh4zhqoclt5lsqmni.html,1
Religión. El Papa señala que “lo más razonable” en la guerra de Ucrania sería “detenerse y negociar”,/religion/20220731/wpj75bqhmjdtvkfbwn5rbrzu7e.html,1
"Neurofitness. «Dormir poco, el estrés y las prisas son malísimos para la salud del cerebro»",/salud/20220730/33nxavbcajaqdneebzcnmxmlu4.html,1
Tecnología,/tecnologia/,0
Videojuegos. Square Enix retrasa el lanzamiento de “Forspoken” hasta comienzos de 2023,/tecnologia/20220711/anfpk2iq7jhgjdx4lh7aqoref4.html,1
